"termo","coeficiente","erro_padrao","p_valor"
"factor(celula_ocup_ativ)4_6",-0.454689319665725,0.138965960985916,0.00144590185424136
"factor(celula_ocup_ativ)4_7",-0.272751067401077,0.126464406854427,0.03330747489809
"factor(celula_ocup_ativ)4_8",0.107444916051709,0.126216285441653,0.396553221434637
"factor(celula_ocup_ativ)4_9",-0.206497997173526,0.125636394109334,0.10324668589625
"factor(celula_ocup_ativ)5_10",-0.450660886205595,0.129294755657931,0.000718070598006312
"factor(celula_ocup_ativ)5_11",-0.635774874326637,0.128508347992975,2.8743313820675e-06
"factor(celula_ocup_ativ)5_2",-0.461312833337574,0.151655922624341,0.00297010995576195
"factor(celula_ocup_ativ)5_4",-0.473820733312286,0.124593586281881,0.00024040622534228
"factor(celula_ocup_ativ)5_6",-0.536750514134318,0.123770832518471,3.3313935847529e-05
"factor(celula_ocup_ativ)5_7",-0.40330309487723,0.12179624343637,0.00127386981403373
"factor(celula_ocup_ativ)5_8",0.374443925976549,0.133970880158742,0.00617226447802184
"factor(celula_ocup_ativ)5_9",-0.275638390832553,0.126215560938939,0.0311973320781188
"factor(celula_ocup_ativ)6_1",-0.446198574832079,0.123035709802378,0.000445022921071567
"factor(celula_ocup_ativ)7_1",-0.545479589848579,0.173375733178477,0.00215223262241786
"factor(celula_ocup_ativ)7_10",-0.658492594515549,0.150034666049764,2.72136284853406e-05
"factor(celula_ocup_ativ)7_2",-0.395168709824762,0.124499073676664,0.00197257408447435
"factor(celula_ocup_ativ)7_3",-0.434828005413776,0.126044879591594,0.000808988808446837
"factor(celula_ocup_ativ)7_4",-0.491398811691107,0.125279833208115,0.000156698068002764
"factor(celula_ocup_ativ)7_6",-0.371159937067832,0.117460253893738,0.00206233698282313
"factor(celula_ocup_ativ)7_7",-0.315565556458988,0.157350714611493,0.0474830881545443
"factor(celula_ocup_ativ)8_1",-0.207432491223413,0.125765476029958,0.102062692055088
"factor(celula_ocup_ativ)8_2",-0.319548900033263,0.140177856835223,0.0246535182892312
"factor(celula_ocup_ativ)8_3",-0.241281309015171,0.13124118132821,0.0688216169299086
"factor(celula_ocup_ativ)8_4",-0.501691465721456,0.126020725047485,0.000126625123317574
"factor(celula_ocup_ativ)8_5",-0.378012053373574,0.128378641375715,0.00398327902184035
"factor(celula_ocup_ativ)8_6",-0.217718526007883,0.14543625013226,0.137392475877934
"factor(celula_ocup_ativ)8_7",-0.399079428160981,0.134603998497743,0.00374844030801333
"factor(celula_ocup_ativ)8_8",-0.126497221429277,0.136747065350543,0.357063511182173
"factor(celula_ocup_ativ)9_1",-0.664468578970689,0.115412665911794,8.56574297868145e-08
"factor(celula_ocup_ativ)9_10",-0.618132766883686,0.173702689638234,0.00056138480934129
"factor(celula_ocup_ativ)9_11",-0.574126568403268,0.125989037570008,1.40686380031414e-05
"factor(celula_ocup_ativ)9_2",-0.339423989585002,0.133216820622878,0.0122849421277931
"factor(celula_ocup_ativ)9_3",-0.70562188125195,0.12487035952393,1.38014050857399e-07
"factor(celula_ocup_ativ)9_4",-0.654286586990256,0.120478598062539,3.64847945214173e-07
"factor(celula_ocup_ativ)9_5",-0.420450803043631,0.162012859051614,0.0108064359027756
"factor(celula_ocup_ativ)9_6",-0.600209821220801,0.129118289226963,9.75918470577137e-06
"factor(celula_ocup_ativ)9_7",-0.538586762536301,0.122688834690854,2.71162495723583e-05
"factor(celula_ocup_ativ)9_8",-0.309319179947115,0.125423026579742,0.0152739854405041
"factor(celula_ocup_ativ)9_9",-0.551011228641378,0.125513216365768,2.70945933980432e-05
"factor(celula_ocup_ativ)outras",-0.165430358873781,0.138469046900788,0.234892038838135
"factor(periodo)2017T4",0.0428151894390812,0.0317332816474638,0.180168450781733
"factor(periodo)2018T4",0.0130818263809729,0.0316802100682306,0.68049720517098
"factor(periodo)2019T4",-0.0512742169668882,0.0335200229573128,0.129108235866793
"factor(periodo)2020T4",-0.0476194659625292,0.038249774147913,0.21591760477467
"factor(periodo)2021T4",-0.0725615366642218,0.0327358882980143,0.0288089545881787
"factor(periodo)2022T4",-0.0546096589020355,0.0369816600506865,0.142757408408975
"factor(periodo)2023T4",-0.030071349952179,0.0289571845482439,0.301433881954276
"factor(periodo)2024T4",0.0300678769335736,0.0319434823774524,0.348720095160389
"factor(periodo)2025T4",0.0396523715695104,0.0340678315734861,0.247092720210808
"formal:mulher",-0.0445741515409607,0.019683083321719,0.0255919352827791
"formal:factor(raca_grupo)indigena",-0.105998986729954,0.0459152354437695,0.022926060866881
"formal:factor(raca_grupo)pardo",-0.0524848876042775,0.0279545808429092,0.0632240714061228
"formal:factor(raca_grupo)preto",-0.0803656786087323,0.0385656284309266,0.039599444186377
"mulher:factor(raca_grupo)indigena",0.06098844588978,0.0412700925928863,0.142457921754201
"mulher:factor(raca_grupo)pardo",0.0630415582192669,0.0269675608955897,0.0212997923587761
"mulher:factor(raca_grupo)preto",0.0453409255137795,0.0402160617642733,0.262129141289604
