"termo","coeficiente","erro_padrao","p_valor"
"factor(periodo)2019T4",0.0174503992191528,0.0129233931716932,0.179824568701848
"factor(periodo)2020T4",-0.024785316872667,0.0139470606181522,0.078447459010105
"factor(periodo)2021T4",0.000633006561443788,0.0131428128723728,0.96167726908002
"factor(periodo)2022T4",0.0164463298726411,0.0143463564007056,0.254245057080146
"factor(periodo)2023T4",0.0359651886641672,0.010220672129186,0.000642031244517336
"factor(periodo)2024T4",0.0110433460017173,0.013290107685184,0.407890347334143
"factor(periodo)2025T4",0.00330476959819618,0.0122205502339055,0.787362427685671
"formal:mulher",0.152247583329307,0.0116457751690259,9.20688344110241e-24
"formal:factor(raca_grupo)indigena",0.0841453892304895,0.0268778060672124,0.00225918060170073
"formal:factor(raca_grupo)pardo",0.038894287473015,0.0126711306718166,0.00272895798736061
"formal:factor(raca_grupo)preto",0.0560533841909867,0.0212732927131374,0.00968935828255655
"mulher:factor(raca_grupo)indigena",-0.0260793695781932,0.0264579173605685,0.326549967942696
"mulher:factor(raca_grupo)pardo",-0.0460312453926001,0.0105672367063578,3.09124551867318e-05
"mulher:factor(raca_grupo)preto",-0.0615719918827879,0.0220669374738794,0.00625669400004572
